영업소코드,영업소명,연도,차종,교통량
217,북원주,2008,1종,717737
217,북원주,2008,2종,56081
217,북원주,2008,3종,19763
217,북원주,2008,4종,14195
217,북원주,2008,5종,20654
217,북원주,2008,6종,35294
218,남원주,2008,1종,5655727
218,남원주,2008,2종,282074
218,남원주,2008,3종,205133
218,남원주,2008,4종,67086
218,남원주,2008,5종,99200
218,남원주,2008,6종,221435
219,신림,2008,1종,1178999
219,신림,2008,2종,49389
219,신림,2008,3종,43631
219,신림,2008,4종,24643
219,신림,2008,5종,111535
219,신림,2008,6종,39213
221,생초,2008,1종,534748
221,생초,2008,2종,46002
221,생초,2008,3종,30930
221,생초,2008,4종,24085
221,생초,2008,5종,83115
221,생초,2008,6종,17211
222,산청,2008,1종,592520
222,산청,2008,2종,28268
222,산청,2008,3종,25473
222,산청,2008,4종,7641
222,산청,2008,5종,19675
222,산청,2008,6종,21923
223,단성,2008,1종,1150666
223,단성,2008,2종,52958
223,단성,2008,3종,73292
223,단성,2008,4종,22973
223,단성,2008,5종,40253
223,단성,2008,6종,43199
224,함양,2008,1종,1296015
224,함양,2008,2종,77410
224,함양,2008,3종,82072
224,함양,2008,4종,15020
224,함양,2008,5종,59356
224,함양,2008,6종,53429
225,서진주,2008,1종,3916093
225,서진주,2008,2종,111288
225,서진주,2008,3종,72302
225,서진주,2008,4종,24929
225,서진주,2008,5종,67560
225,서진주,2008,6종,235576
227,군산,2008,1종,1886206
227,군산,2008,2종,87537
227,군산,2008,3종,118215
227,군산,2008,4종,46288
227,군산,2008,5종,147414
227,군산,2008,6종,48026
228,동군산,2008,1종,3021239
228,동군산,2008,2종,202835
228,동군산,2008,3종,144660
228,동군산,2008,4종,66605
228,동군산,2008,5종,287333
228,동군산,2008,6종,70056
230,팔공산,2008,1종,4783281
230,팔공산,2008,2종,213675
230,팔공산,2008,3종,83124
230,팔공산,2008,4종,41950
230,팔공산,2008,5종,93992
230,팔공산,2008,6종,189182
231,화원옥포,2008,1종,16205421
231,화원옥포,2008,2종,1307197
231,화원옥포,2008,3종,917069
231,화원옥포,2008,4종,350083
231,화원옥포,2008,5종,749336
231,화원옥포,2008,6종,624715
232,달성,2008,1종,2883351
232,달성,2008,2종,255988
232,달성,2008,3종,156503
232,달성,2008,4종,51975
232,달성,2008,5종,56476
232,달성,2008,6종,176316
233,현풍,2008,1종,3052117
233,현풍,2008,2종,365881
233,현풍,2008,3종,151989
233,현풍,2008,4종,125672
233,현풍,2008,5종,260820
233,현풍,2008,6종,109055
234,서천,2008,1종,1286801
234,서천,2008,2종,101064
234,서천,2008,3종,44363
234,서천,2008,4종,60883
234,서천,2008,5종,121425
234,서천,2008,6종,34381
235,창녕,2008,1종,1714003
235,창녕,2008,2종,103485
235,창녕,2008,3종,105009
